Datum;Zeit;Time;Wirkenergie(kWh)
17.03.2024;18:57:49;2024-03-17T18:57:49+01:00;0.989
17.03.2024;18:52:50;2024-03-17T18:52:50+01:00;0.989
17.03.2024;18:47:49;2024-03-17T18:47:49+01:00;0.989
17.03.2024;18:42:49;2024-03-17T18:42:49+01:00;0.989
17.03.2024;18:37:49;2024-03-17T18:37:49+01:00;0.989
17.03.2024;18:32:49;2024-03-17T18:32:49+01:00;0.989
17.03.2024;18:27:48;2024-03-17T18:27:48+01:00;0.989
17.03.2024;18:22:49;2024-03-17T18:22:49+01:00;0.989
17.03.2024;18:17:48;2024-03-17T18:17:48+01:00;0.989
17.03.2024;18:12:48;2024-03-17T18:12:48+01:00;0.989
17.03.2024;18:07:48;2024-03-17T18:07:48+01:00;0.989
17.03.2024;18:02:48;2024-03-17T18:02:48+01:00;0.989
17.03.2024;17:57:48;2024-03-17T17:57:48+01:00;0.989
17.03.2024;17:52:48;2024-03-17T17:52:48+01:00;0.989
17.03.2024;17:47:48;2024-03-17T17:47:48+01:00;0.989
17.03.2024;17:42:48;2024-03-17T17:42:48+01:00;0.989
17.03.2024;17:37:48;2024-03-17T17:37:48+01:00;0.989
17.03.2024;17:32:48;2024-03-17T17:32:48+01:00;0.989
17.03.2024;17:27:48;2024-03-17T17:27:48+01:00;0.989
17.03.2024;17:22:48;2024-03-17T17:22:48+01:00;0.989
17.03.2024;17:17:48;2024-03-17T17:17:48+01:00;0.989
17.03.2024;17:12:48;2024-03-17T17:12:48+01:00;0.989
17.03.2024;17:07:48;2024-03-17T17:07:48+01:00;0.989
17.03.2024;17:02:48;2024-03-17T17:02:48+01:00;0.989
17.03.2024;16:57:48;2024-03-17T16:57:48+01:00;0.989
17.03.2024;16:52:48;2024-03-17T16:52:48+01:00;0.989
17.03.2024;16:47:48;2024-03-17T16:47:48+01:00;0.989
17.03.2024;16:42:48;2024-03-17T16:42:48+01:00;0.989
17.03.2024;16:37:48;2024-03-17T16:37:48+01:00;0.989
17.03.2024;16:32:48;2024-03-17T16:32:48+01:00;0.989
17.03.2024;16:27:48;2024-03-17T16:27:48+01:00;0.989
17.03.2024;16:22:48;2024-03-17T16:22:48+01:00;0.989
17.03.2024;16:17:48;2024-03-17T16:17:48+01:00;0.989
17.03.2024;16:12:48;2024-03-17T16:12:48+01:00;0.989
17.03.2024;16:07:48;2024-03-17T16:07:48+01:00;0.989
17.03.2024;16:02:48;2024-03-17T16:02:48+01:00;0.989
17.03.2024;15:57:48;2024-03-17T15:57:48+01:00;0.989
17.03.2024;15:52:48;2024-03-17T15:52:48+01:00;0.989
17.03.2024;15:47:48;2024-03-17T15:47:48+01:00;0.989
17.03.2024;15:42:48;2024-03-17T15:42:48+01:00;0.989
17.03.2024;15:37:48;2024-03-17T15:37:48+01:00;0.989
17.03.2024;15:32:48;2024-03-17T15:32:48+01:00;0.989
17.03.2024;15:27:48;2024-03-17T15:27:48+01:00;0.989
17.03.2024;15:22:48;2024-03-17T15:22:48+01:00;0.989
17.03.2024;15:17:48;2024-03-17T15:17:48+01:00;0.989
17.03.2024;15:12:48;2024-03-17T15:12:48+01:00;0.989
17.03.2024;15:07:48;2024-03-17T15:07:48+01:00;0.989
17.03.2024;15:02:48;2024-03-17T15:02:48+01:00;0.989
17.03.2024;14:57:48;2024-03-17T14:57:48+01:00;0.989
17.03.2024;14:52:48;2024-03-17T14:52:48+01:00;0.989
17.03.2024;14:47:48;2024-03-17T14:47:48+01:00;0.989
17.03.2024;14:42:48;2024-03-17T14:42:48+01:00;0.989
17.03.2024;14:37:48;2024-03-17T14:37:48+01:00;0.989
17.03.2024;14:32:48;2024-03-17T14:32:48+01:00;0.989
17.03.2024;14:27:48;2024-03-17T14:27:48+01:00;0.989
17.03.2024;14:22:48;2024-03-17T14:22:48+01:00;0.989
17.03.2024;14:17:48;2024-03-17T14:17:48+01:00;0.989
17.03.2024;14:12:48;2024-03-17T14:12:48+01:00;0.989
17.03.2024;14:07:48;2024-03-17T14:07:48+01:00;0.989
17.03.2024;14:02:48;2024-03-17T14:02:48+01:00;0.989
17.03.2024;13:57:48;2024-03-17T13:57:48+01:00;0.989
17.03.2024;13:52:48;2024-03-17T13:52:48+01:00;0.989
17.03.2024;13:47:48;2024-03-17T13:47:48+01:00;0.989
17.03.2024;13:42:48;2024-03-17T13:42:48+01:00;0.989
17.03.2024;13:37:48;2024-03-17T13:37:48+01:00;0.989
17.03.2024;13:32:48;2024-03-17T13:32:48+01:00;0.989
17.03.2024;13:27:48;2024-03-17T13:27:48+01:00;0.989
17.03.2024;13:22:48;2024-03-17T13:22:48+01:00;0.989
17.03.2024;13:17:48;2024-03-17T13:17:48+01:00;0.989
17.03.2024;13:12:48;2024-03-17T13:12:48+01:00;0.989
17.03.2024;13:07:48;2024-03-17T13:07:48+01:00;0.989
17.03.2024;13:02:48;2024-03-17T13:02:48+01:00;0.989
17.03.2024;12:57:48;2024-03-17T12:57:48+01:00;0.989
17.03.2024;12:52:48;2024-03-17T12:52:48+01:00;0.989
17.03.2024;12:47:48;2024-03-17T12:47:48+01:00;0.989
17.03.2024;12:42:48;2024-03-17T12:42:48+01:00;0.989
17.03.2024;12:37:48;2024-03-17T12:37:48+01:00;0.989
17.03.2024;12:32:48;2024-03-17T12:32:48+01:00;0.989
17.03.2024;12:27:48;2024-03-17T12:27:48+01:00;0.989
17.03.2024;12:22:48;2024-03-17T12:22:48+01:00;0.989
17.03.2024;12:17:48;2024-03-17T12:17:48+01:00;0.989
17.03.2024;12:12:48;2024-03-17T12:12:48+01:00;0.989
17.03.2024;12:07:48;2024-03-17T12:07:48+01:00;0.989
17.03.2024;12:02:48;2024-03-17T12:02:48+01:00;0.989
17.03.2024;11:57:48;2024-03-17T11:57:48+01:00;0.989
17.03.2024;11:52:48;2024-03-17T11:52:48+01:00;0.989
17.03.2024;11:47:48;2024-03-17T11:47:48+01:00;0.989
17.03.2024;11:42:48;2024-03-17T11:42:48+01:00;0.989
17.03.2024;11:37:48;2024-03-17T11:37:48+01:00;0.989
17.03.2024;11:32:48;2024-03-17T11:32:48+01:00;0.989
17.03.2024;11:27:48;2024-03-17T11:27:48+01:00;0.989
17.03.2024;11:22:48;2024-03-17T11:22:48+01:00;0.989
17.03.2024;11:17:48;2024-03-17T11:17:48+01:00;0.989
17.03.2024;11:12:48;2024-03-17T11:12:48+01:00;0.989
17.03.2024;11:07:48;2024-03-17T11:07:48+01:00;0.989
17.03.2024;11:02:48;2024-03-17T11:02:48+01:00;0.989
17.03.2024;10:57:48;2024-03-17T10:57:48+01:00;0.989
17.03.2024;10:52:48;2024-03-17T10:52:48+01:00;0.989
17.03.2024;10:47:48;2024-03-17T10:47:48+01:00;0.989
17.03.2024;10:42:48;2024-03-17T10:42:48+01:00;0.989
17.03.2024;10:37:48;2024-03-17T10:37:48+01:00;0.989
17.03.2024;10:32:48;2024-03-17T10:32:48+01:00;0.989
17.03.2024;10:27:48;2024-03-17T10:27:48+01:00;0.989
17.03.2024;10:22:48;2024-03-17T10:22:48+01:00;0.989
17.03.2024;10:17:48;2024-03-17T10:17:48+01:00;0.989
17.03.2024;10:12:48;2024-03-17T10:12:48+01:00;0.989
17.03.2024;10:07:48;2024-03-17T10:07:48+01:00;0.989
17.03.2024;10:02:48;2024-03-17T10:02:48+01:00;0.989
17.03.2024;09:57:48;2024-03-17T09:57:48+01:00;0.989
17.03.2024;09:52:48;2024-03-17T09:52:48+01:00;0.989
17.03.2024;09:47:48;2024-03-17T09:47:48+01:00;0.989
17.03.2024;09:42:48;2024-03-17T09:42:48+01:00;0.989
17.03.2024;09:37:48;2024-03-17T09:37:48+01:00;0.989
17.03.2024;09:32:48;2024-03-17T09:32:48+01:00;0.989
17.03.2024;09:27:48;2024-03-17T09:27:48+01:00;0.989
17.03.2024;09:22:48;2024-03-17T09:22:48+01:00;0.989
17.03.2024;09:17:48;2024-03-17T09:17:48+01:00;0.989
17.03.2024;09:12:48;2024-03-17T09:12:48+01:00;0.989
17.03.2024;09:07:48;2024-03-17T09:07:48+01:00;0.989
17.03.2024;09:02:48;2024-03-17T09:02:48+01:00;0.989
17.03.2024;08:57:48;2024-03-17T08:57:48+01:00;0.989
17.03.2024;08:52:48;2024-03-17T08:52:48+01:00;0.989
17.03.2024;08:47:48;2024-03-17T08:47:48+01:00;0.989
17.03.2024;08:42:48;2024-03-17T08:42:48+01:00;0.989
17.03.2024;08:37:48;2024-03-17T08:37:48+01:00;0.989
17.03.2024;08:32:48;2024-03-17T08:32:48+01:00;0.989
17.03.2024;08:27:48;2024-03-17T08:27:48+01:00;0.989
17.03.2024;08:22:48;2024-03-17T08:22:48+01:00;0.989
17.03.2024;08:17:48;2024-03-17T08:17:48+01:00;0.989
17.03.2024;08:12:48;2024-03-17T08:12:48+01:00;0.989
17.03.2024;08:07:48;2024-03-17T08:07:48+01:00;0.989
17.03.2024;08:02:48;2024-03-17T08:02:48+01:00;0.989
17.03.2024;07:57:48;2024-03-17T07:57:48+01:00;0.989
17.03.2024;07:52:48;2024-03-17T07:52:48+01:00;0.989
17.03.2024;07:47:47;2024-03-17T07:47:47+01:00;0.989
17.03.2024;07:42:47;2024-03-17T07:42:47+01:00;0.989
17.03.2024;07:37:47;2024-03-17T07:37:47+01:00;0.989
17.03.2024;07:32:47;2024-03-17T07:32:47+01:00;0.989
17.03.2024;07:27:47;2024-03-17T07:27:47+01:00;0.989
17.03.2024;07:22:47;2024-03-17T07:22:47+01:00;0.989
17.03.2024;07:17:47;2024-03-17T07:17:47+01:00;0.989
17.03.2024;07:12:47;2024-03-17T07:12:47+01:00;0.989
17.03.2024;07:07:47;2024-03-17T07:07:47+01:00;0.989
17.03.2024;07:02:47;2024-03-17T07:02:47+01:00;0.989
17.03.2024;06:57:47;2024-03-17T06:57:47+01:00;0.989
17.03.2024;06:52:47;2024-03-17T06:52:47+01:00;0.989
17.03.2024;06:47:47;2024-03-17T06:47:47+01:00;0.989
17.03.2024;06:42:47;2024-03-17T06:42:47+01:00;0.989
17.03.2024;06:37:47;2024-03-17T06:37:47+01:00;0.989
17.03.2024;06:32:47;2024-03-17T06:32:47+01:00;0.989
17.03.2024;06:27:47;2024-03-17T06:27:47+01:00;0.989
17.03.2024;06:22:47;2024-03-17T06:22:47+01:00;0.989
17.03.2024;06:17:47;2024-03-17T06:17:47+01:00;0.989
17.03.2024;06:12:47;2024-03-17T06:12:47+01:00;0.989
17.03.2024;06:07:47;2024-03-17T06:07:47+01:00;0.989
17.03.2024;06:02:47;2024-03-17T06:02:47+01:00;0.989
17.03.2024;05:57:47;2024-03-17T05:57:47+01:00;0.989
17.03.2024;05:52:47;2024-03-17T05:52:47+01:00;0.989
17.03.2024;05:47:47;2024-03-17T05:47:47+01:00;0.989
17.03.2024;05:42:47;2024-03-17T05:42:47+01:00;0.989
17.03.2024;05:37:47;2024-03-17T05:37:47+01:00;0.989
17.03.2024;05:32:47;2024-03-17T05:32:47+01:00;0.989
17.03.2024;05:27:47;2024-03-17T05:27:47+01:00;0.989
17.03.2024;05:22:47;2024-03-17T05:22:47+01:00;0.989
17.03.2024;05:17:47;2024-03-17T05:17:47+01:00;0.989
17.03.2024;05:12:47;2024-03-17T05:12:47+01:00;0.989
17.03.2024;05:07:47;2024-03-17T05:07:47+01:00;0.989
17.03.2024;05:02:47;2024-03-17T05:02:47+01:00;0.989
17.03.2024;04:57:47;2024-03-17T04:57:47+01:00;0.989
17.03.2024;04:52:47;2024-03-17T04:52:47+01:00;0.989
17.03.2024;04:47:47;2024-03-17T04:47:47+01:00;0.989
17.03.2024;04:42:47;2024-03-17T04:42:47+01:00;0.989
17.03.2024;04:37:47;2024-03-17T04:37:47+01:00;0.989
17.03.2024;04:32:47;2024-03-17T04:32:47+01:00;0.989
17.03.2024;04:27:47;2024-03-17T04:27:47+01:00;0.989
17.03.2024;04:22:47;2024-03-17T04:22:47+01:00;0.989
17.03.2024;04:17:47;2024-03-17T04:17:47+01:00;0.989
17.03.2024;04:12:47;2024-03-17T04:12:47+01:00;0.989
17.03.2024;04:07:47;2024-03-17T04:07:47+01:00;0.989
17.03.2024;04:02:47;2024-03-17T04:02:47+01:00;0.989
17.03.2024;03:57:47;2024-03-17T03:57:47+01:00;0.989
17.03.2024;03:52:47;2024-03-17T03:52:47+01:00;0.989
17.03.2024;03:47:47;2024-03-17T03:47:47+01:00;0.989
17.03.2024;03:42:47;2024-03-17T03:42:47+01:00;0.989
17.03.2024;03:37:47;2024-03-17T03:37:47+01:00;0.989
17.03.2024;03:32:47;2024-03-17T03:32:47+01:00;0.989
17.03.2024;03:27:47;2024-03-17T03:27:47+01:00;0.989
17.03.2024;03:22:47;2024-03-17T03:22:47+01:00;0.989
17.03.2024;03:17:47;2024-03-17T03:17:47+01:00;0.989
17.03.2024;03:12:47;2024-03-17T03:12:47+01:00;0.989
17.03.2024;03:07:47;2024-03-17T03:07:47+01:00;0.989
17.03.2024;03:02:47;2024-03-17T03:02:47+01:00;0.989
17.03.2024;02:57:47;2024-03-17T02:57:47+01:00;0.989
17.03.2024;02:52:47;2024-03-17T02:52:47+01:00;0.989
17.03.2024;02:47:47;2024-03-17T02:47:47+01:00;0.989
17.03.2024;02:42:47;2024-03-17T02:42:47+01:00;0.989
17.03.2024;02:37:47;2024-03-17T02:37:47+01:00;0.989
17.03.2024;02:32:47;2024-03-17T02:32:47+01:00;0.989
17.03.2024;02:27:47;2024-03-17T02:27:47+01:00;0.989
17.03.2024;02:22:47;2024-03-17T02:22:47+01:00;0.989
17.03.2024;02:17:47;2024-03-17T02:17:47+01:00;0.989
17.03.2024;02:12:47;2024-03-17T02:12:47+01:00;0.989
17.03.2024;02:07:47;2024-03-17T02:07:47+01:00;0.989
17.03.2024;02:02:47;2024-03-17T02:02:47+01:00;0.989
17.03.2024;01:57:47;2024-03-17T01:57:47+01:00;0.989
17.03.2024;01:52:47;2024-03-17T01:52:47+01:00;0.989
17.03.2024;01:47:47;2024-03-17T01:47:47+01:00;0.989
17.03.2024;01:42:47;2024-03-17T01:42:47+01:00;0.989
17.03.2024;01:37:47;2024-03-17T01:37:47+01:00;0.989
17.03.2024;01:32:47;2024-03-17T01:32:47+01:00;0.989
17.03.2024;01:27:47;2024-03-17T01:27:47+01:00;0.989
17.03.2024;01:22:47;2024-03-17T01:22:47+01:00;0.989
17.03.2024;01:17:47;2024-03-17T01:17:47+01:00;0.989
17.03.2024;01:12:47;2024-03-17T01:12:47+01:00;0.989
17.03.2024;01:07:47;2024-03-17T01:07:47+01:00;0.989
17.03.2024;01:02:47;2024-03-17T01:02:47+01:00;0.989
17.03.2024;00:57:47;2024-03-17T00:57:47+01:00;0.989
17.03.2024;00:52:47;2024-03-17T00:52:47+01:00;0.989
17.03.2024;00:47:47;2024-03-17T00:47:47+01:00;0.989
17.03.2024;00:42:47;2024-03-17T00:42:47+01:00;0.989
17.03.2024;00:37:47;2024-03-17T00:37:47+01:00;0.989
17.03.2024;00:32:47;2024-03-17T00:32:47+01:00;0.989
17.03.2024;00:27:47;2024-03-17T00:27:47+01:00;0.989
17.03.2024;00:22:47;2024-03-17T00:22:47+01:00;0.989
17.03.2024;00:17:47;2024-03-17T00:17:47+01:00;0.989
17.03.2024;00:12:47;2024-03-17T00:12:47+01:00;0.989
17.03.2024;00:07:47;2024-03-17T00:07:47+01:00;0.989
17.03.2024;00:02:47;2024-03-17T00:02:47+01:00;0.989
16.03.2024;23:57:47;2024-03-16T23:57:47+01:00;0.989
16.03.2024;23:52:47;2024-03-16T23:52:47+01:00;0.989
16.03.2024;23:47:47;2024-03-16T23:47:47+01:00;0.989
16.03.2024;23:42:47;2024-03-16T23:42:47+01:00;0.989
16.03.2024;23:37:47;2024-03-16T23:37:47+01:00;0.989
16.03.2024;23:32:47;2024-03-16T23:32:47+01:00;0.989
16.03.2024;23:27:47;2024-03-16T23:27:47+01:00;0.989
16.03.2024;23:22:47;2024-03-16T23:22:47+01:00;0.989
16.03.2024;23:17:47;2024-03-16T23:17:47+01:00;0.989
16.03.2024;23:12:47;2024-03-16T23:12:47+01:00;0.989
16.03.2024;23:07:47;2024-03-16T23:07:47+01:00;0.989
16.03.2024;23:02:47;2024-03-16T23:02:47+01:00;0.989
16.03.2024;22:57:47;2024-03-16T22:57:47+01:00;0.989
16.03.2024;22:52:47;2024-03-16T22:52:47+01:00;0.989
16.03.2024;22:47:47;2024-03-16T22:47:47+01:00;0.989
16.03.2024;22:42:47;2024-03-16T22:42:47+01:00;0.989
16.03.2024;22:37:47;2024-03-16T22:37:47+01:00;0.989
16.03.2024;22:32:47;2024-03-16T22:32:47+01:00;0.989
16.03.2024;22:27:47;2024-03-16T22:27:47+01:00;0.989
16.03.2024;22:22:47;2024-03-16T22:22:47+01:00;0.989
16.03.2024;22:17:47;2024-03-16T22:17:47+01:00;0.989
16.03.2024;22:12:47;2024-03-16T22:12:47+01:00;0.989
16.03.2024;22:07:47;2024-03-16T22:07:47+01:00;0.989
16.03.2024;22:02:47;2024-03-16T22:02:47+01:00;0.989
16.03.2024;21:57:47;2024-03-16T21:57:47+01:00;0.989
16.03.2024;21:52:47;2024-03-16T21:52:47+01:00;0.989
16.03.2024;21:47:47;2024-03-16T21:47:47+01:00;0.989
16.03.2024;21:42:47;2024-03-16T21:42:47+01:00;0.989
16.03.2024;21:37:47;2024-03-16T21:37:47+01:00;0.989
16.03.2024;21:32:47;2024-03-16T21:32:47+01:00;0.989
16.03.2024;21:27:47;2024-03-16T21:27:47+01:00;0.989
16.03.2024;21:22:47;2024-03-16T21:22:47+01:00;0.989
16.03.2024;21:17:47;2024-03-16T21:17:47+01:00;0.989
16.03.2024;21:12:47;2024-03-16T21:12:47+01:00;0.989
16.03.2024;21:07:46;2024-03-16T21:07:46+01:00;0.989
16.03.2024;21:02:46;2024-03-16T21:02:46+01:00;0.989
16.03.2024;20:57:47;2024-03-16T20:57:47+01:00;0.989
16.03.2024;20:52:46;2024-03-16T20:52:46+01:00;0.989
16.03.2024;20:47:46;2024-03-16T20:47:46+01:00;0.989
16.03.2024;20:42:47;2024-03-16T20:42:47+01:00;0.989
16.03.2024;20:37:46;2024-03-16T20:37:46+01:00;0.989
16.03.2024;20:32:46;2024-03-16T20:32:46+01:00;0.989
16.03.2024;20:27:46;2024-03-16T20:27:46+01:00;0.989
16.03.2024;20:22:46;2024-03-16T20:22:46+01:00;0.989
16.03.2024;20:17:46;2024-03-16T20:17:46+01:00;0.989
16.03.2024;20:12:46;2024-03-16T20:12:46+01:00;0.989
16.03.2024;20:07:47;2024-03-16T20:07:47+01:00;0.989
16.03.2024;20:02:47;2024-03-16T20:02:47+01:00;0.989
16.03.2024;19:57:46;2024-03-16T19:57:46+01:00;0.989
16.03.2024;19:52:46;2024-03-16T19:52:46+01:00;0.989
16.03.2024;19:47:46;2024-03-16T19:47:46+01:00;0.989
16.03.2024;19:42:46;2024-03-16T19:42:46+01:00;0.989
16.03.2024;19:37:46;2024-03-16T19:37:46+01:00;0.989
16.03.2024;19:32:46;2024-03-16T19:32:46+01:00;0.989
16.03.2024;19:27:46;2024-03-16T19:27:46+01:00;0.989
16.03.2024;19:22:46;2024-03-16T19:22:46+01:00;0.989
16.03.2024;19:17:46;2024-03-16T19:17:46+01:00;0.989
16.03.2024;19:12:46;2024-03-16T19:12:46+01:00;0.989
16.03.2024;19:07:46;2024-03-16T19:07:46+01:00;0.989
16.03.2024;19:02:46;2024-03-16T19:02:46+01:00;0.989
16.03.2024;18:57:46;2024-03-16T18:57:46+01:00;0.989
16.03.2024;18:52:46;2024-03-16T18:52:46+01:00;0.989
16.03.2024;18:47:46;2024-03-16T18:47:46+01:00;0.989
16.03.2024;18:42:46;2024-03-16T18:42:46+01:00;0.989
16.03.2024;18:37:46;2024-03-16T18:37:46+01:00;0.989
16.03.2024;18:32:46;2024-03-16T18:32:46+01:00;0.989
16.03.2024;18:27:46;2024-03-16T18:27:46+01:00;0.989
16.03.2024;18:22:46;2024-03-16T18:22:46+01:00;0.989
16.03.2024;18:17:46;2024-03-16T18:17:46+01:00;0.989
16.03.2024;18:12:46;2024-03-16T18:12:46+01:00;0.989
16.03.2024;18:07:46;2024-03-16T18:07:46+01:00;0.989
16.03.2024;18:02:46;2024-03-16T18:02:46+01:00;0.989
16.03.2024;17:57:46;2024-03-16T17:57:46+01:00;0.989
16.03.2024;17:52:46;2024-03-16T17:52:46+01:00;0.989
16.03.2024;17:47:46;2024-03-16T17:47:46+01:00;0.989
16.03.2024;17:42:46;2024-03-16T17:42:46+01:00;0.989
16.03.2024;17:37:46;2024-03-16T17:37:46+01:00;0.989
16.03.2024;17:32:46;2024-03-16T17:32:46+01:00;0.989
16.03.2024;17:27:46;2024-03-16T17:27:46+01:00;0.989
16.03.2024;17:22:46;2024-03-16T17:22:46+01:00;0.989
16.03.2024;17:17:46;2024-03-16T17:17:46+01:00;0.989
16.03.2024;17:12:46;2024-03-16T17:12:46+01:00;0.989
16.03.2024;17:07:46;2024-03-16T17:07:46+01:00;0.989
16.03.2024;17:02:46;2024-03-16T17:02:46+01:00;0.989
16.03.2024;16:57:46;2024-03-16T16:57:46+01:00;0.989
16.03.2024;16:52:46;2024-03-16T16:52:46+01:00;0.989
16.03.2024;16:47:46;2024-03-16T16:47:46+01:00;0.989
16.03.2024;16:42:46;2024-03-16T16:42:46+01:00;0.989
16.03.2024;16:37:46;2024-03-16T16:37:46+01:00;0.989
16.03.2024;16:32:46;2024-03-16T16:32:46+01:00;0.989
16.03.2024;16:27:46;2024-03-16T16:27:46+01:00;0.989
16.03.2024;16:22:46;2024-03-16T16:22:46+01:00;0.989
16.03.2024;16:17:46;2024-03-16T16:17:46+01:00;0.989
16.03.2024;16:12:46;2024-03-16T16:12:46+01:00;0.989
16.03.2024;16:07:46;2024-03-16T16:07:46+01:00;0.989
16.03.2024;16:02:46;2024-03-16T16:02:46+01:00;0.989
16.03.2024;15:57:46;2024-03-16T15:57:46+01:00;0.989
16.03.2024;15:52:46;2024-03-16T15:52:46+01:00;0.989
16.03.2024;15:47:46;2024-03-16T15:47:46+01:00;0.989
16.03.2024;15:42:46;2024-03-16T15:42:46+01:00;0.989
16.03.2024;15:37:46;2024-03-16T15:37:46+01:00;0.989
16.03.2024;15:32:46;2024-03-16T15:32:46+01:00;0.989
16.03.2024;15:27:46;2024-03-16T15:27:46+01:00;0.989
16.03.2024;15:22:46;2024-03-16T15:22:46+01:00;0.989
16.03.2024;15:17:46;2024-03-16T15:17:46+01:00;0.989
16.03.2024;15:12:46;2024-03-16T15:12:46+01:00;0.989
16.03.2024;15:07:46;2024-03-16T15:07:46+01:00;0.989
16.03.2024;15:02:46;2024-03-16T15:02:46+01:00;0.989
16.03.2024;14:57:46;2024-03-16T14:57:46+01:00;0.989
16.03.2024;14:52:46;2024-03-16T14:52:46+01:00;0.989
16.03.2024;14:47:46;2024-03-16T14:47:46+01:00;0.989
16.03.2024;14:42:46;2024-03-16T14:42:46+01:00;0.989
16.03.2024;14:37:46;2024-03-16T14:37:46+01:00;0.989
16.03.2024;14:32:46;2024-03-16T14:32:46+01:00;0.989
16.03.2024;14:27:46;2024-03-16T14:27:46+01:00;0.989
16.03.2024;14:22:46;2024-03-16T14:22:46+01:00;0.989
16.03.2024;14:17:46;2024-03-16T14:17:46+01:00;0.989
16.03.2024;14:12:46;2024-03-16T14:12:46+01:00;0.989
16.03.2024;14:07:46;2024-03-16T14:07:46+01:00;0.989
16.03.2024;14:02:46;2024-03-16T14:02:46+01:00;0.989
16.03.2024;13:57:46;2024-03-16T13:57:46+01:00;0.989
16.03.2024;13:52:46;2024-03-16T13:52:46+01:00;0.989
16.03.2024;13:47:46;2024-03-16T13:47:46+01:00;0.989
16.03.2024;13:42:46;2024-03-16T13:42:46+01:00;0.989
16.03.2024;13:37:46;2024-03-16T13:37:46+01:00;0.989
16.03.2024;13:32:46;2024-03-16T13:32:46+01:00;0.989
16.03.2024;13:27:46;2024-03-16T13:27:46+01:00;0.989
16.03.2024;13:22:46;2024-03-16T13:22:46+01:00;0.989
16.03.2024;13:17:46;2024-03-16T13:17:46+01:00;0.989
16.03.2024;13:12:46;2024-03-16T13:12:46+01:00;0.989
16.03.2024;13:07:46;2024-03-16T13:07:46+01:00;0.989
16.03.2024;13:02:46;2024-03-16T13:02:46+01:00;0.989
16.03.2024;12:57:46;2024-03-16T12:57:46+01:00;0.989
16.03.2024;12:52:46;2024-03-16T12:52:46+01:00;0.989
16.03.2024;12:47:46;2024-03-16T12:47:46+01:00;0.989
16.03.2024;12:42:46;2024-03-16T12:42:46+01:00;0.989
16.03.2024;12:37:46;2024-03-16T12:37:46+01:00;0.989
16.03.2024;12:32:46;2024-03-16T12:32:46+01:00;0.989
16.03.2024;12:27:46;2024-03-16T12:27:46+01:00;0.989
16.03.2024;12:22:46;2024-03-16T12:22:46+01:00;0.989
16.03.2024;12:17:46;2024-03-16T12:17:46+01:00;0.989
16.03.2024;12:12:46;2024-03-16T12:12:46+01:00;0.989
16.03.2024;12:07:46;2024-03-16T12:07:46+01:00;0.989
16.03.2024;12:02:46;2024-03-16T12:02:46+01:00;0.989
16.03.2024;11:57:46;2024-03-16T11:57:46+01:00;0.989
16.03.2024;11:52:46;2024-03-16T11:52:46+01:00;0.989
16.03.2024;11:47:46;2024-03-16T11:47:46+01:00;0.989
16.03.2024;11:42:46;2024-03-16T11:42:46+01:00;0.989
16.03.2024;11:37:46;2024-03-16T11:37:46+01:00;0.989
16.03.2024;11:32:46;2024-03-16T11:32:46+01:00;0.989
16.03.2024;11:27:46;2024-03-16T11:27:46+01:00;0.989
16.03.2024;11:22:46;2024-03-16T11:22:46+01:00;0.989
16.03.2024;11:17:46;2024-03-16T11:17:46+01:00;0.989
16.03.2024;11:12:46;2024-03-16T11:12:46+01:00;0.989
16.03.2024;11:07:46;2024-03-16T11:07:46+01:00;0.989
16.03.2024;11:02:46;2024-03-16T11:02:46+01:00;0.989
16.03.2024;10:57:46;2024-03-16T10:57:46+01:00;0.989
16.03.2024;10:52:46;2024-03-16T10:52:46+01:00;0.989
16.03.2024;10:47:46;2024-03-16T10:47:46+01:00;0.989
16.03.2024;10:42:46;2024-03-16T10:42:46+01:00;0.989
16.03.2024;10:37:46;2024-03-16T10:37:46+01:00;0.989
16.03.2024;10:32:46;2024-03-16T10:32:46+01:00;0.989
16.03.2024;10:27:46;2024-03-16T10:27:46+01:00;0.989
16.03.2024;10:22:46;2024-03-16T10:22:46+01:00;0.989
16.03.2024;10:17:46;2024-03-16T10:17:46+01:00;0.989
16.03.2024;10:12:45;2024-03-16T10:12:45+01:00;0.989
16.03.2024;10:07:45;2024-03-16T10:07:45+01:00;0.989
16.03.2024;10:02:45;2024-03-16T10:02:45+01:00;0.989
16.03.2024;09:57:45;2024-03-16T09:57:45+01:00;0.989
16.03.2024;09:52:45;2024-03-16T09:52:45+01:00;0.989
16.03.2024;09:47:45;2024-03-16T09:47:45+01:00;0.989
16.03.2024;09:42:45;2024-03-16T09:42:45+01:00;0.989
16.03.2024;09:37:45;2024-03-16T09:37:45+01:00;0.989
16.03.2024;09:32:45;2024-03-16T09:32:45+01:00;0.989
16.03.2024;09:27:45;2024-03-16T09:27:45+01:00;0.989
16.03.2024;09:22:46;2024-03-16T09:22:46+01:00;0.989
16.03.2024;09:17:45;2024-03-16T09:17:45+01:00;0.989
16.03.2024;09:12:45;2024-03-16T09:12:45+01:00;0.989
16.03.2024;09:07:45;2024-03-16T09:07:45+01:00;0.989
16.03.2024;09:02:45;2024-03-16T09:02:45+01:00;0.989
16.03.2024;08:57:45;2024-03-16T08:57:45+01:00;0.989
16.03.2024;08:52:45;2024-03-16T08:52:45+01:00;0.989
16.03.2024;08:47:45;2024-03-16T08:47:45+01:00;0.989
